V6
-74.75695803
-71.49769
-68.22814735
-64.94921701
-61.66178593
-58.36674104
-55.06496928
-51.75735758
-48.44479288
-45.12816212
-41.80835224
-38.48625017
-35.16274284
-31.83871721
-28.5150602
-25.19265874
-21.87239979
-18.55517027
-15.24185712
-11.93334727
-8.630527676
-5.334285259
-2.045506961
1.234920282
4.506109533
7.767173854
11.01722631
14.25537996
17.48074787
20.69244311
23.88957873
27.0712678
30.23662338
33.38475854
36.51478634
39.62581984
42.7169721
45.7873656
48.83616982
51.86261024
54.86597293
57.84562095
60.80098404
63.73153877
66.63680647
69.51636617
72.36989171
75.19711868
77.99779332
80.77168289
83.51863873
86.23853684
88.93126794
91.59674457
94.2349519
96.8458933
99.42957212
101.9859917
104.5151554
107.0170666
109.4917286
111.9391448
114.3593185
116.7522531
119.117952
121.4564184
123.7676557
126.0516674
128.3084567
130.5380269
132.7403816
134.9155239
137.0634573
139.184185
141.2777106
143.3440372
145.3831683
147.3951072
149.3798573
151.3374218
153.2678043
155.171008
157.0470362
158.8958923
160.7175798
162.5121018
164.2794619
166.0196632
167.7327093
169.4186033
171.0773488
172.708949
174.3134073
175.890727
177.4409116
178.9639642
180.4598884
181.9286874
183.3703647
184.7849234
186.1723671
187.5326991
188.8659226
190.1720411
191.451058
192.7029765
193.9278
195.1255319
196.2961755
197.4397342
198.5562113
199.6456102
200.7079342
201.7431867
202.751371
203.7324905
204.6865486
205.6135485
206.5134937
207.3863875
208.2322333
209.0510343
209.842794
210.6075195
211.3452363
212.0559848
212.7398121
213.3967808
214.0269572
214.6304076
215.2071983
215.7573958
216.2810664
216.7782801
217.2491215
217.693679
218.1120411
218.5042959
218.8705319
219.2108373
219.5253039
219.8140358
220.0771407
220.3147262
220.5269026
220.713791
220.8755154
221.0121997
221.1239701
221.2109618
221.2733122
221.3111607
221.3246541
221.3139424
221.2791832
221.2205418
221.138192
221.0323185
220.9031088
220.7507502
220.5754301
220.3773359
220.156655
219.9135748
219.6482828
219.3609662
219.0518124
218.721009
218.3687432
217.9952025
217.6005742
217.1850457
216.7488045
216.2920379
215.8149333
215.3176781
214.8004598
214.2634656
213.706883
213.1308994
212.5357021
211.9214786
211.2884163
210.6367025
209.9665247
209.2780702
208.5715264
207.8470807
207.1049205
206.3452333
205.5682063
204.774027
203.9628828
203.1349611
202.2904492
201.4295346
200.5524046
199.6592467
198.7502482
197.8255965
196.8854791
195.9300832
194.9595964
193.9742059
192.9740993
191.9594638
190.9304869
189.8873559
188.8302584
187.7593815
186.6749128
185.5770397
184.4659494
183.3418295
182.2048673
181.0552502
179.8931656
178.7188008
177.5323434
176.3339806
175.1238999
173.9022887
172.6693342
171.4252241
170.1701456
168.9042861
167.627833
166.3409737
165.0438956
163.7367862
162.4198327
161.0932226
159.7571433
158.4117821
157.0573265
155.6939639
154.3218815
152.941267
151.5523075
150.1551906
148.7501036
147.3372339
145.9167689
144.4888959
143.0538025
141.6116759
140.1627036
138.707073
137.2449714
135.7765862
134.3021049
132.8217148
131.3356034
129.8439579
128.3469659
126.8448146
125.3376916
123.8257841
122.3092796
120.7883654
119.2632291
117.7340578
116.2010392
114.6643604
113.124209
111.5807723
110.0342377
108.4847927
106.9326245
105.3779206
103.8208684
102.2616553
100.7004686
99.13749585
97.57292431
96.00694141
94.43973205
92.87146786
91.3023032
89.73238076
88.16183542
86.5907925
85.01937715
83.4477212
81.87595291
80.30419528
78.73256906
77.16119006
75.59017136
74.01962007
72.44963998
70.88032744
69.31177698
67.74408311
66.17733714
64.61161752
63.04699947
61.48355823
59.92136966
58.36050877
56.8010376
55.24301478
53.68649894
52.13154872
50.57822275
49.02657967
47.47667812
45.92857671
44.38233409
42.83800889
41.29565975
39.7553453
38.21712417
36.681055
35.14719642
33.61560706
32.08634556
30.55947056
29.03504067
27.51311455
25.99375083
24.47700813
22.96294509
21.45162034
19.94309253
18.43742027
16.93466222
15.43487699
13.93812323
12.44445957
10.95394464
9.466637069
7.982595502
6.501878568
5.024544902
3.550653136
2.080261905
0.613429842
-0.849784419
-2.309322243
-3.765124997
-5.217134048
-6.66529076
-8.109536502
-9.549812638
-10.98606054
-12.41822156
-13.84623708
-15.27004845
-16.68959706
-18.10482425
-19.5156714
-20.92207988
-22.3239919
-23.72135313
-25.11411005
-26.50220918
-27.88559703
-29.2642201
-30.6380249
-32.00695793
-33.3709657
-34.72999472
-36.08399149
-37.43290252
-38.77667432
-40.11525339
-41.44858624
-42.77661937
-44.09929929
-45.41657251
-46.72838553
-48.03468486
-49.33541701
-50.63052848
-51.91996578
-53.20367541
-54.48160388
-55.7536977
-57.01990337
-58.28016741
-59.53443631
-60.78265658
-62.02477473
-63.26073726
-64.49049068
-65.71398151
-66.93115623
-68.14196137
-69.34634342
-70.54424889
-71.73562429
-72.92041613
-74.09857091
-75.27003513
-76.43475531
-77.59267795
-78.74374955
-79.88791663
-81.02512568
-82.15532322
-83.27845576
-84.39446978
-85.50331182
-86.60492836
-87.69926592
-88.786271
-89.86589011
-90.93806976
-92.00275644
-93.05989668
-94.10943671
-95.15132179
-96.18549689
-97.211907
-98.2304971
-99.24121214
-100.2439968
-101.2387959
-102.2255539
-103.2042156
-104.1747256
-105.1370286
-106.0910694
-107.0367924
-107.9741425
-108.9030644
-109.8235025
-110.7354018
-111.6387067
-112.5333623
-113.4193143
-114.2965091
-115.1648926
-116.024411
-116.8750104
-117.7166371
-118.549237
-119.3727564
-120.1871413
-120.9923379
-121.7882924
-122.5749508
-123.3522593
-124.120164
-124.878611
-125.6275466
-126.3669171
-127.0966709
-127.8167565
-128.5271226
-129.2277177
-129.9184904
-130.5993894
-131.2703633
-131.9313607
-132.5823302
-133.2232203
-133.8539798
-134.4745572
-135.0849011
-135.6849602
-136.2746829
-136.8540181
-137.4229147
-137.9813239
-138.5291973
-139.0664865
-139.5931431
-140.1091187
-140.614365
-141.1088335
-141.592476
-142.0652439
-142.5270889
-142.9779627
-143.4178167
-143.8466028
-144.2642729
-144.6707815
-145.0660833
-145.4501333
-145.8228864
-146.1842973
-146.534321
-146.8729123
-147.2000261
-147.5156173
-147.8196413
-148.1120557
-148.3928189
-148.6618892
-148.9192248
-149.164784
-149.3985251
-149.6204063
-149.830386
-150.0284229
-150.2144783
-150.3885139
-150.5504915
-150.7003728
-150.8381196
-150.9636942
-151.0770613
-151.1781862
-151.2670341
-151.343571
-151.407765
-151.4595852
-151.4990009
-151.5259836
-151.5405052
-151.542538
-151.5320562
-151.5090354
-151.4734556
-151.4253028
-151.3645697
-151.2912504
-151.2053387
-151.1068289
-150.9957148
-150.8719907
-150.7356504
-150.5866881
-150.4250977
-150.2508734
-150.0640092
-149.864499
-149.652337
-149.4275172
-149.1900336
-148.9398803
-148.6770513
-148.4015406
-148.1133423
-147.8124504
-147.498859
-147.1725621
-146.8335537
-146.4818279
-146.1173788
-145.7402003
-145.3502865
-144.9476314
-144.5322291
-144.1040736
-143.663159
-143.2094793
-142.7430286
-142.2638008
-141.77179
-141.2669903
-140.7493957
-140.2190003
-139.675798
-139.1197829
-138.5509491
-137.9692906
-137.3748015
-136.7674757
-136.1473073
-135.5142904
-134.868419
-134.2096871
-133.5380888
-132.8536167
-132.1562584
-131.4460038
-130.7228527
-129.9868204
-129.2379337
-128.4762242
-127.7017344
-126.9145125
-126.1146203
-125.3021225
-124.4770885
-123.6396042
-122.7897663
-121.9277011
-121.0535596
-120.1674979
-119.2696717
-118.3602371
-117.4393498
-116.5071658
-115.563841
-114.6095274
-113.6443616
-112.6684761
-111.6820037
-110.6850769
-109.6778286
-108.6603912
-107.6328976
-106.5954802
-105.5482719
-104.4914053
-103.4250129
-102.3492275
-101.2641818
-100.1700083
-99.06683979
-97.95480888
-96.83404824
-95.70469052
-94.56686838
-93.42071449
-92.26636149
-91.10394205
-89.93358883
-88.75543448
-87.56961167
-86.37625304
-85.17549127
-83.96745901
-82.75228891
-81.53011364
-80.30106585
-79.0652782
-77.82288336
-76.57401397
-75.3188027
-74.05738221
-72.78988516
-71.51644419
-70.23719198
-68.95226118
-67.66178445
-66.36589444
-65.06472383
-63.75840525
-62.44707138
-61.13085487
-59.80988838
-58.48430457
-57.15423609
-55.81981561
-54.48117578
-53.13844927
-51.79176872
-50.44126681
-49.08707618
-47.7293295
-46.36815943
-45.00369861
-43.63607972
-42.26543541
-40.89189834
-39.51560116
-38.13667654
-36.75525713
-35.3714756
-33.98546459
-32.59735678
-31.20728482
-29.81538136
-28.42177906
-27.02661059
-25.6300086
-24.23210575
-22.8330347
-21.43292811
-20.03191863
-18.63013893
-17.22772166
-15.82479948
-14.42150506
-13.01797104
-11.61433008
-10.21071485
-8.80725801
-7.404092208
-6.001350107
-4.599164364
-3.19766764
-1.796992591
-0.397271877
1.001361843
2.398775912
3.794837671
5.189414462
6.582373625
7.973582503
9.362908436
10.75021877
12.13538084
13.51826199
14.89872956
16.2766509
17.65189334
19.02432423
20.3938109
21.76022071
23.12342098
24.48327907
25.83966232
27.19243806
28.54147363
29.88663639
31.22779366
32.5648128
33.89756114
35.22590602
36.54971479
37.86885479
39.18319336
40.49259784
41.79693557
43.0960739
44.38988016
45.67822169
46.96096585
48.23797996
49.50913138
50.77428744
52.03331548
53.28608285
54.53245689
55.77230494
57.00549433
58.23189242
59.45136654
60.66378404
61.86901225
63.06691853
64.2573702
65.44023461
66.61537911
67.78267102
68.94197771
70.0931665
71.23610474
72.37065977
73.49669893
74.61408957
75.72269902
76.82239463
77.91304373
78.99451367
80.0666718
81.12938544
82.18252195
83.22594867
84.25953293
85.28314208
86.29664346
87.29990441
88.29279228
89.2751744
90.24691811
91.20789077
92.1579597
93.09699225
94.02485576
94.94141758
95.84654504
96.74010549
97.62196627
98.49199471
99.35005817
100.196024
101.0297595
101.851132
102.6600089
103.4562576
104.2397453
105.0103394
105.7679072
106.5123161
107.2434335
107.9611266
108.6652628
109.3557095
110.032334
110.6950036
111.3435857
111.9779476
112.5979566
113.2034802
113.7943856
114.3705401
114.9318112
115.4780662
116.0091724
116.5249971
117.0254061
117.5102583
117.9794113
118.4327223
118.8700468
119.2912323
119.6961243
120.0845663
120.4563946
120.8114433
121.1495432
121.4705108
121.7741588
122.0603
122.3287461
122.579304
122.8117792
123.0259766
123.2216976
123.3987497
123.5569753
123.6962653
123.8165827
123.9179187
124.0002798
124.0636799
124.1081278
124.1336266
124.1401826
124.1278142
124.0965477
124.0464258
123.9775515
123.8900431
123.7840188
123.6595971
123.516896
123.3560339
123.177129
122.9802996
122.7656639
122.5333403
122.283447
122.0161021
121.7314241
121.4295312
121.1105415
120.7745735
120.4217453
120.0521752
119.6659815
119.2632824
118.8441962
118.4088412
117.9573355
117.4897976
117.0063456
116.5070979
115.9921725
115.461688
114.9157624
114.3545141
113.7780613
113.1865222
112.5800152
111.9586585
111.3225704
110.6718691
110.0066729
109.3271001
108.6332689
107.9252975
107.2033043
106.4674075
105.7177253
104.9543761
104.177478
103.3871494
102.5835085
101.7666736
100.936763
100.0938948
99.23818735
98.36975896
97.48872784
96.59521227
95.68933051
94.77120082
93.84094147
92.8986707
91.9445068
90.97856801
90.0009726
89.01183884
88.01128498
86.99942928
85.97639002
84.94228545
83.89723383
82.84135343
81.7747625
80.69757931
79.60992213
78.51190921
77.40365881
76.2852892
75.15691865
74.0186654
72.87064773
71.7129839
70.54579217
69.36919079
68.18329804
66.98823217
65.78411145
64.57105414
63.3491785
62.1186028
60.87944529
59.63182424
58.3758579
57.11166455
55.83936245
54.55906985
53.27090501
51.97498621
50.6714317
49.36035974
48.0418886
46.71613654
45.38322182
44.04326271
42.69637746
41.34268433
39.9823016
38.61534751
37.24194034
35.86219835
34.47623979
33.08418293
31.68614604
30.28224736
28.87260518
27.45733774
26.03656331
24.61040016
23.17896654
21.74238072
20.30076095
18.85422551
17.40289265
15.94688063
14.48630772
13.02129218
11.55195227
10.07840626
8.600772402
7.119168961
5.633714199
4.14452638
2.651723765
1.155424616
-0.344252805
-1.847190235
-3.353269413
-4.862372076
-6.374379963
-7.88917481
-9.406638357
-10.92665234
-12.4490985
-13.97385857
-15.50081429
-17.0298474
-18.56083964
-20.09368085
-21.62829332
-23.16460745
-24.70255364
-26.24206228
-27.78306207
-29.32547496
-30.86922119
-32.41421586
-33.9603488
-35.50748629
-37.05548597
-38.60418927
-40.15343
-41.70302429
-43.25276637
-44.80242147
-46.35172637
-47.90038283
-49.44806333
-50.99443464
-52.5391635
-54.08191666
-55.62236086
-57.16016286
-58.69498939
-60.22650722
-61.75438308
-63.27828373
-64.79787591
-66.31282636
-67.82280185
-69.32746911
-70.82649489
-72.31954595
-73.80628902
-75.28639086
-76.75951821
-78.22533782
-79.68351645
-81.13372083
-82.57561772
-84.00887385
-85.43315599
-86.84813088
-88.25346526
-89.64882589
-91.03387951
-92.40829287
-93.77173271
-95.12386579
-96.46435885
-97.79287865
-99.10909192
-100.4126654
-101.7032659
-102.9805601
-104.2442147
-105.4938966
-106.7292724
-107.950009
-109.155773
-110.3462312
-111.5210504
-112.6798973
-113.8224386
-114.9483412
-116.0572716
-117.1488968
-118.2228834
-119.2788982
-120.3166079
-121.3356794
-122.3357792
-123.3165743
-124.2777312
-125.2189169
-126.1397979
-127.0400412
-127.9193133
-128.7772812
-129.6136114
-130.4279708
-131.2200261
-131.9894441
-132.7358915
-133.459035
-134.1585414
-134.8340775
-135.48531
-136.1119056
-136.7135311
-137.2898533
-137.8405388
-138.3652545
-138.8636671
-139.3354433
-139.7802499
-140.1977536
-140.5876211
-140.9495193
-141.2831149
-141.5880746
-141.8640651
-142.1107533
-142.3278058
-142.5148895
-142.671671
-142.797817
-142.8929945
-142.95687
-142.989111
-142.9893898
-142.9573928
-142.8928115
-142.7953361
-142.6646531
-142.500447
-142.302398
-142.0701781
-141.8034456
-141.5018452
-141.164998
-140.7925111
-140.3839888
-139.9390359
-139.4572568
-138.938256
-138.3816382
-137.7870079
-137.1539696
-136.4821279
-135.7710873
-135.0204524
-134.2298277
-133.3988178
-132.5270272
-131.6140605
-130.6595223
-129.663017
-128.6241492
-127.5425235
-126.4177444
-125.2494166
-124.0371444
-122.7805325
-121.4792356
-120.1331095
-118.7420599
-117.3059928
-115.8248471
-114.2987205
-112.7278999
-111.1129504
-109.4546827
-107.7539561
-106.0116299
-104.2285635
-102.4056162
-100.5436472
-98.64351608
-96.706082
-94.73220433
-92.72274241
-90.67855556
-88.60050312
-86.48944441
-84.34623877
-82.17174552
-79.96682401
-77.73233355
-75.46913348
-73.17808313
-70.86004184
-68.51586892
-66.14642372
-63.75256556
-61.33515377
-58.89504769
-56.43310664
-53.95018996
-51.44715697
-48.92486701
-46.38417941
-43.82595349
-41.2510486
-38.66032405
-36.05463919
-33.43485334
-30.80182582
-28.15641598
-25.49948315
-22.83188665
-20.15448581
-17.46813997
-14.77370845
-12.07205059
-9.364025717
-6.650493162
-3.932312256
-1.21034233
1.514557287
4.241527262
6.969708266
9.698240968
12.42626604
15.15292414
17.87735595
20.59870214
23.31610337
26.02870032
28.73563364
31.43604402
34.12907212
36.81385862
39.48954417
42.15526945
44.81017513
47.45340188
50.08409037
52.70138126
55.30441523
57.89233294
60.46427507
63.01938228
65.55679525
68.07565464
70.57508605
73.05414753
75.51185256
77.94720532
80.35921526
82.74690794
85.1093173
87.44550302
89.75456133
92.03561411
94.28785377
96.51049034
98.70273387
100.8637944
102.9928819
105.0892384
107.1522336
109.1812692
111.1757466
113.1350677
115.0586339
116.945847
118.7961086
120.6088202
122.3833836
124.1192003
125.815672
127.4722004
129.0881869
130.6630334
132.1961414
133.6869125
135.1347483
136.5390506
137.8992208
139.2146608
140.484772
141.7089561
142.8866148
144.0171496
145.0999623
146.1344544
147.1200275
148.0560834
148.9420236
149.7772497
150.5611634
151.2931663
151.9726601
152.5990463
153.1717267
153.6901027
154.1535762
154.5615486
154.9134217
155.208597
155.4464762
155.6264609
155.7479527
155.8103551
155.8130788
155.7555397
155.6371599
155.4573685
155.2156027
154.91131
154.5439485
154.1129803
153.6178773
153.0581157
152.43318
151.7425578
150.9857388
150.1622133
149.2714715
148.3130037
147.2863002
146.1908512
145.0261471
143.7916781
142.4869344
141.1114065
139.6645844
138.1459586
136.5550192
134.8912566
133.154161
131.3432227
129.4579866
127.4982835
125.4643164
123.3565721
121.1757501
118.9227914
116.5988774
114.205305
111.7436311
109.2154779
106.6225575
103.9669428
101.2507967
98.47628235
95.64556259
92.76080043
89.82415886
86.83780085
83.8038894
80.72458746
77.60205803
74.43846409
71.23596861
67.99673457
64.72292495
61.41670274
58.08023091
54.71567243
51.3251903
47.91094749
44.47510698
41.01983174
37.54728477
34.05962903
30.55902751
27.04764319
23.52763904
20.00117804
16.47042319
12.93753744
9.404683795
5.87402522
2.347724697
-1.172054793
-4.683150271
-8.183398757
-11.67063727
-15.14270284
-18.59743247
-22.0326632
-25.44623204
-28.83597601
-32.19973213
-35.53533742
-38.84069196
-42.11394806
-45.35332105
-48.55702631
-51.72327918
-54.85034235
-57.93666784
-60.98075499
-63.98113662
-66.93647944
-69.84550918
-72.70707436
-75.5201485
-78.28382137
-80.99733621
-83.66010832
-86.27171426
-88.831779
-91.33993152
-93.79580081
-96.19901586
-98.54920567
-100.8459992
-103.0890255
-105.2779135
-107.4122922
-109.4917907
-111.5160378
-113.4846626
-115.3972941
-117.2535612
-119.053093
-120.7955185
-122.4804666
-124.1075663
-125.6764466
-127.1867366
-128.6380651
-130.0300613
-131.362354
-132.6345723
-133.8463452
-134.9973016
-136.0870705
-137.115281
-138.081562
-138.9855426
-139.8268516
-140.6051181
-141.3199711
-141.9710396
-142.5579526
-143.080339
-143.5378279
-143.9300482
-144.2566418
-144.5173134
-144.7118247
-144.8399549
-144.9014875
-144.8962121
-144.823894
-144.6842918
-144.477164
-144.2022693
-143.8593662
-143.4482132
-142.9685691
-142.4201922
-141.8028413
-141.1162749
-140.3602515
-139.5345297
-138.6388682
-137.6730254
-136.63676
-135.5298306
-134.3519956
-133.1030137
-131.7826435
-130.3906435
-128.9268952
-127.3917722
-125.78581
-124.1097543
-122.3646138
-120.5515416
-118.6718325
-116.7269334
-114.7184445
-112.6480948
-110.5176393
-108.3288328
-106.0834304
-103.7831871
-101.4298577
-99.02519731
-96.5709608
-94.06890317
-91.52077937
-88.92834436
-86.29335312
-83.61756058
-80.90272173
-78.15059151
-75.3629249
-72.54147684
-69.68800231
-66.80425626
-63.89199366
-60.95296945
-57.98893862
-55.00165611
-51.9928769
-48.96435593
-45.91784817
-42.85510858
-39.77789213
-36.68795377
-33.58704846
-30.47693118
-27.35935686
-24.23608049
-21.10885701
-17.9794414
-14.84958861
-11.72105359
-8.595591326
-5.474956763
-2.360904865
0.744809407
3.840431091
6.924205226
9.994376851
13.04919101
16.08689273
19.10572706
22.10393903
25.07977369
28.03147608
30.95729123
33.85546418
36.72423996
39.56186363
42.36658022
45.13663477
47.87027231
50.56573789
53.22127654
55.8351333
58.40555322
60.93078132
63.40906266
65.83864227
68.21776518
70.54467644
72.81762109
75.03484416
77.1945907
79.29510573
81.33463431
83.31142147
85.22371225
87.06975169
88.84778482
90.55605669
92.19281234
93.7562968
95.24475511
96.65643231
97.98957345
99.24261939
100.4148555
101.5061356
102.5169372
103.4481441
104.3009865
105.0767718
105.776807
106.4023943
106.9548331
107.4354146
107.8454261
108.1861435
108.4588299
108.6647358
108.805094
108.8811019
108.8939445
108.8447735
108.7346703
108.5646995
108.3359258
108.0494141
107.7062288
107.3074349
106.8540969
106.3472796
105.7880477
105.1774659
104.5165989
103.8065114
103.0482682
102.2429338
101.3915731
100.4952507
99.55503128
98.57197965
97.54716048
96.48163845
95.37647829
94.2327447
93.05150238
91.83381604
90.58075038
89.29337012
87.97273995
86.61992459
85.23598874
83.8219971
82.37901439
80.9081053
79.41033455
77.88676684
76.33846687
74.76649936
73.171929
71.55582051
69.91923859
68.26324794
66.58891328
64.8972993
63.18947072
61.46649225
59.72942857
57.97934441
56.21730447
54.44437346
52.66161607
50.87009702
49.07088102
47.26503276
45.45361696
43.63769832
41.81834154
39.99661134
38.17357242
36.35028948
34.52782724
32.70725039
30.88962365
29.07601171
27.2674793
25.46507438
23.6697586
21.88238216
20.10368777
18.33429803
16.57471468
14.82536181
13.08660374
11.35876405
9.642155463
7.937077847
6.24383256
4.562739826
2.894124582
1.238311768
-0.404358798
-2.033487774
-3.64866094
-5.249464077
-6.835482964
-8.406303379
-9.961511103
-11.50069192
-13.0234316
-14.52931592
-16.01793068
-17.48886164
-18.94169459
-20.3760153
-21.79140956
-23.18739668
-24.56323013
-25.91809693
-27.25118407
-28.56167857
-29.84876744
-31.11163768
-32.34947629
-33.5614703
-34.74680671
-35.90467252
-37.03425474
-38.13474038
-39.20531645
-40.24516996
-41.25348792
-42.22945732
-43.17226519
-44.08109853
-44.95514434
-45.79358964
-46.59562143
-47.36042672
-48.08719252
-48.77510584
-49.42335369
-50.03112306
-50.59760098
-51.12197445
-51.60343047
-52.04115606
-52.43433822
-52.78216396
-53.08382029
-53.33849422
-53.54537275
-53.7036429
-53.81249167
-53.87110607
-53.87874869
-53.83498736
-53.73949539
-53.59205847
-53.39264604
-53.14138609
-52.83871053
-52.4855793
-52.08312233
-51.6327349
-51.13585725
-50.59392352
-50.00836786
-49.38062442
-48.71212733
-48.00431076
-47.25860885
-46.47645574
-45.65928558
-44.80853253
-43.92563072
-43.0120143
-42.06911742
-41.09837423
-40.10121888
-39.07908551
-38.03340827
-36.96562131
-35.87715877
-34.7694548
-33.64394355
-32.50205917
-31.3452358
-30.17490759
-28.99250868
-27.79947323
-26.59723538
-25.38722929
-24.17088908
-22.94964892
-21.72494296
-20.49828778
-19.27152985
-18.04659805
-16.82542128
-15.60992845
-14.40204844
-13.20370995
-12.01684074
-10.84336839
-9.685220442
-8.544324468
-7.422608025
-6.321983718
-5.244304336
-4.1913847
-3.164865408
-2.165793972
-1.194170393
-0.24975334
0.66769852
1.558426518
2.422671986
3.260676254
4.072680655
4.85892652
5.619655182
6.35510797
7.065526218
7.751151256
8.412224416
9.048987031
9.66168043
10.25054595
10.81582491
11.35775866
11.87658851
12.37255581
12.84590189
13.29686807
13.72569569
14.13262608
14.51790057
14.88176049
15.22444718
15.54620197
15.84726618
16.12788115
16.38828821
16.62872869
16.84944393
17.05067526
17.232664
17.39565149
17.53987906
17.66558804
17.77301976
17.86241556
17.93401677
17.98806471
18.02480073
18.04446615
18.04729191
18.03347338
18.00320336
17.95665688
17.89414545
17.81599137
17.72251081
17.61403068
17.49088068
17.35339051
17.20189458
17.03674616
16.85830325
16.66692382
16.46296587
16.24678738
16.01874633
15.77920072
15.52850853
15.26702775
14.99511636
14.71313235
14.42143371
14.12037843
13.81032449
13.49162987
13.16465257
12.82975057
12.48728186
12.13760442
11.78107625
11.41805532
11.04889963
10.67396716
10.29362503
9.908276885
9.518335516
9.124213698
8.726324214
8.325079845
7.920893371
7.514177575
7.105345237
6.694809139
6.282982062
5.870276787
5.457106096
5.04388277
4.63101959
4.218929337
3.808024793
3.398718739
2.991423956
2.586553225
2.184519328
1.785735047
1.390613161
0.999566453
0.613007704
0.231343703
-0.145042732
-0.515774773
